City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Yushu,CN,2021-06-06 02:58:37,44.8,126.5333,63.3,64,87,6.49
295,Provideniya,RU,2021-06-06 02:56:36,64.3833,-173.3,41.54,64,37,1.59
296,Mayumba,GA,2021-06-06 02:58:38,-3.432,10.6554,75.61,91,80,4.59
297,Katsuura,JP,2021-06-06 02:58:38,35.1333,140.3,69.91,93,100,3.51
298,Flin Flon,CA,2021-06-06 02:58:38,54.7682,-101.865,58.33,92,76,3.09
299,Voznesenye,RU,2021-06-06 02:58:38,61.0106,35.4781,55.63,67,2,1.23
300,Port-Gentil,GA,2021-06-06 02:58:39,-0.7193,8.7815,78.6,85,95,9.51
301,Sitka,US,2021-06-06 02:58:39,57.0531,-135.33,49.66,88,96,3.71
302,Weinan,CN,2021-06-06 02:58:39,34.5036,109.5089,85.69,15,64,6.62
303,Zyryanovsk,KZ,2021-06-06 02:56:58,49.7386,84.2719,52.65,57,15,1.19
304,Carutapera,BR,2021-06-06 02:58:39,-1.195,-46.02,75.36,90,81,3.89
305,Zabaykalsk,RU,2021-06-06 02:56:29,49.6333,117.3167,75.38,27,0,8.61
306,Batabano,CU,2021-06-06 02:58:40,22.7164,-82.2881,75.72,77,94,5.79
307,Qaqortoq,GL,2021-06-06 02:58:40,60.7167,-46.0333,39.31,87,100,5.95
308,Salinopolis,BR,2021-06-06 02:58:40,-0.6136,-47.3561,78.87,83,74,8.3
309,Sladkovo,RU,2021-06-06 02:58:41,55.5284,70.3385,62.6,56,8,9.6
310,Muros,ES,2021-06-06 02:58:41,42.7762,-9.0603,59.23,83,15,10.38
311,San Juan,AR,2021-06-06 02:58:41,-31.5375,-68.5364,54.88,50,30,6.08
312,Ishigaki,JP,2021-06-06 02:58:42,24.3448,124.1572,84.33,84,75,17.27
313,Waingapu,ID,2021-06-06 02:58:42,-9.6567,120.2641,83.77,68,34,11.48
314,Bethel,US,2021-06-06 02:58:42,41.3712,-73.414,80.82,76,32,4.88
315,Santa Maria,BR,2021-06-06 02:58:42,-29.6842,-53.8069,61.9,88,90,2.64
316,Irbeyskoye,RU,2021-06-06 02:58:43,55.6428,95.4522,52.83,71,77,16.58
317,Kaeo,NZ,2021-06-06 02:58:43,-35.1,173.7833,61.32,91,100,16.22
318,Dhidhdhoo,MV,2021-06-06 02:53:48,6.8833,73.1,82.8,76,98,16.04
319,Manggar,ID,2021-06-06 02:58:43,-2.8833,108.2667,86.32,66,96,9.19
320,Saskylakh,RU,2021-06-06 02:58:44,71.9167,114.0833,43.27,49,82,10.92
321,Te Anau,NZ,2021-06-06 02:58:44,-45.4167,167.7167,47.95,78,14,1.21
322,Martapura,ID,2021-06-06 02:58:44,-3.4167,114.85,87.64,66,61,2.66
323,Pangnirtung,CA,2021-06-06 02:58:45,66.1451,-65.7125,27.66,96,64,2.68
324,Kutum,SD,2021-06-06 02:58:45,14.2,24.6667,74.1,20,7,7.2
325,Kudahuvadhoo,MV,2021-06-06 02:58:45,2.6708,72.8944,83.16,74,35,14.16
326,Labuhan,ID,2021-06-06 02:58:45,-6.8844,112.2051,86.02,65,10,3.89
327,Dolinsk,RU,2021-06-06 02:58:46,47.35,142.8,60.66,64,73,3.47
328,Carnarvon,AU,2021-06-06 02:58:46,-24.8667,113.6333,73.47,53,40,4.61
329,Muisne,EC,2021-06-06 02:58:46,0.6,-80.0333,76.41,87,97,9.28
330,Kavieng,PG,2021-06-06 02:58:47,-2.5744,150.7967,82.78,75,100,0.81
331,Nanortalik,GL,2021-06-06 02:58:47,60.1432,-45.2371,41.04,81,100,4.61
332,Coahuayana,MX,2021-06-06 02:58:47,18.7333,-103.6833,79.5,86,95,1.86
333,Shibetsu,JP,2021-06-06 02:58:47,43.659,145.132,75.9,46,75,14.41
334,Paamiut,GL,2021-06-06 02:57:46,61.994,-49.6678,39.34,94,100,12.41
335,Poyarkovo,RU,2021-06-06 02:58:48,49.6,128.6833,67.35,52,5,1.28
336,Mangrol,IN,2021-06-06 02:58:48,21.1167,70.1167,86.25,62,0,6.4
337,Coracora,PE,2021-06-06 02:58:48,-15.0333,-73.7833,46.04,42,16,1.72
338,Sokoto,NG,2021-06-06 02:58:49,13.0609,5.239,84.27,50,49,10.63
339,Saint-Augustin,CA,2021-06-06 02:58:49,51.226,-58.6502,51.87,98,100,11.07
340,Zhirnovsk,RU,2021-06-06 02:58:49,50.9845,44.7735,55.47,95,100,4.63
341,Langa,DK,2021-06-06 02:58:49,56.3903,9.8949,58.48,81,96,3.42
342,Harper,LR,2021-06-06 02:58:50,4.375,-7.7169,77.7,88,83,3.4
343,Port Elizabeth,ZA,2021-06-06 02:58:50,-33.918,25.5701,52.09,82,0,9.22
344,Rangia,IN,2021-06-06 02:58:50,26.4667,91.6333,73.35,86,94,9.51
345,Novoagansk,RU,2021-06-06 02:58:51,61.9449,76.6625,52.81,50,98,10.98
346,Lithakia,GR,2021-06-06 02:58:25,37.7167,20.8333,67.06,74,68,4.05
347,Tekeli,KZ,2021-06-06 02:58:51,44.83,78.8239,62.67,49,3,2.24
348,Cedral,MX,2021-06-06 02:58:51,23.8,-100.7333,75.63,31,11,2.44
349,Changde,CN,2021-06-06 02:58:51,29.0464,111.6783,84.94,61,72,5.61
350,Robinson,US,2021-06-06 02:58:52,31.4677,-97.1147,74.79,81,1,5.84
351,Torgelow,DE,2021-06-06 02:58:52,53.6333,14.0167,58.21,78,95,3.87
352,Jalu,LY,2021-06-06 02:58:52,29.0331,21.5482,69.1,42,0,7.9
353,Pumiao,CN,2021-06-06 02:58:53,22.75,108.4833,84.6,53,4,2.42
354,Babati,TZ,2021-06-06 02:58:53,-4.2167,35.75,59.22,90,100,2.3
355,San Rafael,AR,2021-06-06 02:58:53,-34.6177,-68.3301,49.23,52,89,3.98
356,Vestmannaeyjar,IS,2021-06-06 02:58:53,63.4427,-20.2734,46.6,86,93,19.26
357,Marystown,CA,2021-06-06 02:58:15,47.1666,-55.1483,50.86,100,100,8.97
358,Hanumangarh,IN,2021-06-06 02:58:54,29.5833,74.3167,93.11,33,1,8.32
359,Presidencia Roque Saenz Pena,AR,2021-06-06 02:57:30,-26.7852,-60.4388,68.7,87,100,8.95
360,North Bend,US,2021-06-06 02:58:54,43.4065,-124.2243,60.24,77,13,9.42
361,Padang,ID,2021-06-06 02:57:13,-0.9492,100.3543,84.33,60,81,2.39
362,Ajdabiya,LY,2021-06-06 02:58:54,30.7554,20.2263,69.35,40,0,8.55
363,Jesi,IT,2021-06-06 02:58:55,43.5288,13.2402,71.15,67,90,5.79
364,Mirnyy,RU,2021-06-06 02:58:55,62.5353,113.9611,57.38,40,94,2.21
365,Wewak,PG,2021-06-06 02:58:55,-3.5534,143.6268,84.63,70,19,6.44
366,Gladstone,AU,2021-06-06 02:58:56,-23.85,151.25,75.78,31,0,5.75
367,Yumen,CN,2021-06-06 02:58:56,40.2833,97.2,79.92,22,90,17.54
368,Abohar,IN,2021-06-06 02:58:56,30.15,74.1833,93.72,31,1,6.35
369,Omboue,GA,2021-06-06 02:57:11,-1.5746,9.2618,76.28,92,100,3.6
370,Samut Songkhram,TH,2021-06-06 02:58:57,13.4,99.9583,94.98,54,100,6.85
371,Aktau,KZ,2021-06-06 02:58:57,43.65,51.2,66.78,72,28,25.86
372,Dauphin,CA,2021-06-06 02:54:51,51.1494,-100.0502,86.14,21,1,11.5
373,Chumikan,RU,2021-06-06 02:58:57,54.7183,135.315,38.3,95,100,4.29
374,Toora-Khem,RU,2021-06-06 02:58:58,52.4675,96.11,42.17,88,100,8.55
375,Bud,US,2021-06-06 02:58:58,39.447,-86.1758,73.9,79,35,6.29
376,Cacapava Do Sul,BR,2021-06-06 02:58:58,-30.5122,-53.4914,57.0,97,100,3.31
377,Maceio,BR,2021-06-06 02:58:58,-9.6658,-35.7353,76.44,83,90,10.22
378,Ketchikan,US,2021-06-06 02:57:02,55.3422,-131.6461,48.18,94,100,5.88
379,Kurumkan,RU,2021-06-06 02:58:35,54.3,110.3,79.79,32,84,9.4
380,Daye,CN,2021-06-06 02:58:59,30.0833,114.95,84.51,49,0,3.98
381,Sable-Sur-Sarthe,FR,2021-06-06 02:58:59,47.8376,-0.3329,55.65,82,0,5.68
382,Port Lincoln,AU,2021-06-06 02:58:59,-34.7333,135.8667,65.41,58,48,17.49
383,Vila Do Maio,CV,2021-06-06 02:59:00,15.1333,-23.2167,74.19,84,99,18.92
384,Quelimane,MZ,2021-06-06 02:59:00,-17.8786,36.8883,62.55,93,40,5.99
385,Makushino,RU,2021-06-06 02:59:00,55.2103,67.2442,62.94,48,2,5.75
386,Zheleznodorozhnyy,RU,2021-06-06 02:59:00,55.7503,38.0042,59.22,88,11,6.82
387,Sterling,US,2021-06-06 02:56:16,39.0062,-77.4286,78.6,73,1,1.01
388,Puerto Montt,CL,2021-06-06 02:59:01,-41.4698,-72.9447,43.63,93,90,2.91
389,Karasuk,RU,2021-06-06 02:59:01,53.7377,78.0403,65.43,53,11,11.68
390,Pitimbu,BR,2021-06-06 02:59:01,-7.4706,-34.8086,75.79,87,82,9.22
391,Matara,LK,2021-06-06 02:59:02,5.9485,80.5353,82.8,77,86,10.22
392,Merauke,ID,2021-06-06 02:59:02,-8.4667,140.3333,80.62,80,91,15.12
393,Patti,IN,2021-06-06 02:59:02,31.2808,74.8572,85.95,24,3,5.46
394,Surt,LY,2021-06-06 02:55:06,31.2089,16.5887,68.36,71,6,9.93
395,Pokhara,NP,2021-06-06 02:55:20,28.2333,83.9833,84.65,49,68,3.67
396,Mitsamiouli,KM,2021-06-06 02:59:03,-11.3847,43.2844,78.69,70,52,19.28
397,Monrovia,LR,2021-06-06 02:54:40,6.3005,-10.7969,78.53,84,97,3.09
398,Abha,SA,2021-06-06 02:59:03,18.2164,42.5053,66.45,73,0,1.05
399,Sharanga,RU,2021-06-06 02:59:03,57.1775,46.5396,59.23,78,7,3.85
400,Severo-Kurilsk,RU,2021-06-06 02:59:04,50.6789,156.125,46.71,89,69,8.19
401,High Level,CA,2021-06-06 02:59:04,58.5169,-117.136,64.51,45,75,5.12
402,Hobyo,SO,2021-06-06 02:59:04,5.3505,48.5268,77.56,85,54,20.42
403,Pacific Grove,US,2021-06-06 02:54:36,36.6177,-121.9166,68.81,83,100,1.01
404,Ust-Ilimsk,RU,2021-06-06 02:59:05,58.0006,102.6619,60.42,28,99,9.89
405,Ayia Galini,GR,2021-06-06 02:59:05,35.1,24.6833,68.4,47,0,6.8
406,Eyl,SO,2021-06-06 02:59:05,7.9803,49.8164,78.57,75,86,15.43
407,Vila Velha,BR,2021-06-06 02:59:05,-20.3297,-40.2925,69.94,95,90,5.01
408,Turayf,SA,2021-06-06 02:59:06,31.6725,38.6637,66.45,45,0,13.8
409,Bisira,PA,2021-06-06 02:59:06,8.5196,-81.7115,60.28,94,52,4.07
410,Srednekolymsk,RU,2021-06-06 02:56:59,67.45,153.6833,71.31,27,14,21.94
411,Srandakan,ID,2021-06-06 02:59:06,-7.9386,110.2506,68.74,70,18,4.88
412,Yar-Sale,RU,2021-06-06 02:59:07,66.8333,70.8333,39.43,70,97,11.56
413,Inhambane,MZ,2021-06-06 02:59:07,-23.865,35.3833,63.72,84,17,8.01
414,Copperas Cove,US,2021-06-06 02:59:07,31.1241,-97.9031,73.29,86,21,7.49
415,Canto Do Buriti,BR,2021-06-06 02:59:07,-8.11,-42.9444,71.6,66,6,3.65
416,Kingsport,US,2021-06-06 02:55:01,36.5484,-82.5618,73.24,83,68,1.5
417,Tripoli,LY,2021-06-06 02:57:01,32.8752,13.1875,71.83,48,66,13.2
418,Kuching,MY,2021-06-06 02:55:12,1.55,110.3333,84.42,79,40,3.44
419,Arica,CL,2021-06-06 02:59:08,-18.475,-70.3042,59.23,82,0,2.46
420,Galle,LK,2021-06-06 02:54:18,6.0367,80.217,82.6,78,91,10.56
421,Gat,IL,2021-06-06 02:59:08,31.61,34.7642,67.41,100,0,2.55
422,Dicabisagan,PH,2021-06-06 02:59:09,17.0818,122.4157,90.07,64,100,7.61
423,Kentau,KZ,2021-06-06 02:59:09,43.5206,68.5094,85.73,28,20,5.28
424,Tual,ID,2021-06-06 02:59:09,-5.6667,132.75,81.21,78,18,18.77
425,Elliot Lake,CA,2021-06-06 02:59:10,46.3834,-82.6331,62.69,99,68,6.82
426,San Policarpo,PH,2021-06-06 02:59:10,12.1791,125.5072,83.64,76,74,4.56
427,Hualmay,PE,2021-06-06 02:59:10,-11.0964,-77.6139,63.37,85,24,8.75
428,Krasnoselkup,RU,2021-06-06 02:59:10,65.7,82.4667,41.63,49,54,15.97
429,Xudat,AZ,2021-06-06 02:59:11,41.631,48.681,65.68,81,2,9.89
430,Ewo,CG,2021-06-06 02:59:11,-0.8725,14.8206,71.69,93,100,4.52
431,Guerrero Negro,MX,2021-06-06 02:59:11,27.9769,-114.0611,63.55,82,99,14.85
432,Norsup,VU,2021-06-06 02:59:11,-16.0667,167.3833,79.92,73,86,7.49
433,Bhag,PK,2021-06-06 02:59:12,29.0415,67.8239,97.45,33,0,8.48
434,Swellendam,ZA,2021-06-06 02:59:12,-34.0226,20.4417,46.78,20,0,7.36
435,Jutai,BR,2021-06-06 02:57:56,-5.1833,-68.9,72.82,97,100,1.28
436,Asau,RO,2021-06-06 02:59:13,46.4333,26.4,55.76,100,51,4.18
437,Acarau,BR,2021-06-06 02:59:13,-2.8856,-40.12,76.24,86,0,10.71
438,Sovetskiy,RU,2021-06-06 02:59:13,61.3614,63.5842,71.6,40,63,11.72
439,Jasper,US,2021-06-06 02:59:13,37.2001,-94.3502,72.68,90,100,9.31
440,Shihezi,CN,2021-06-06 02:59:14,44.3,86.0333,62.19,43,100,3.2
441,Xining,CN,2021-06-06 02:59:14,36.6167,101.7667,59.79,51,100,10.51
442,Usinsk,RU,2021-06-06 02:59:14,65.9939,57.5281,43.09,52,12,13.87
443,Tiksi,RU,2021-06-06 02:59:14,71.6872,128.8694,43.66,57,87,6.11
444,Mallow,IE,2021-06-06 02:59:15,52.1333,-8.6333,52.83,94,69,4.97
445,Tigil,RU,2021-06-06 02:59:15,57.8,158.6667,52.88,84,100,5.97
446,Touros,BR,2021-06-06 02:59:15,-5.1989,-35.4608,74.3,87,45,11.07
447,Dawlatabad,AF,2021-06-06 02:59:16,36.4141,64.9053,91.99,11,0,12.35
448,Kyrksaeterora,NO,2021-06-06 02:59:16,63.2906,9.0891,59.67,88,97,1.23
449,Tuatapere,NZ,2021-06-06 02:59:16,-46.1333,167.6833,49.82,74,46,0.16
450,Vrangel,RU,2021-06-06 02:59:16,42.7297,133.0839,60.64,71,19,14.52
451,Kathu,TH,2021-06-06 02:56:37,7.9178,98.3332,88.63,74,100,14.36
452,Saint-Louis,SN,2021-06-06 02:59:17,16.3333,-15.0,88.59,25,5,5.64
453,Buncrana,IE,2021-06-06 02:59:17,55.1333,-7.45,45.0,94,41,4.85
454,Nador,MA,2021-06-06 02:59:17,35.174,-2.9287,61.05,94,0,3.56
455,Voskresenskoye,RU,2021-06-06 02:59:18,56.8381,45.4317,58.71,76,8,4.76
456,Suntar,RU,2021-06-06 02:59:18,62.1444,117.6319,51.4,77,100,2.04
457,Urubicha,BO,2021-06-06 02:59:18,-15.3833,-62.95,72.39,63,6,1.28
458,Tobane,BW,2021-06-06 02:59:18,-21.95,27.9,44.28,90,3,6.31
459,Port-Cartier,CA,2021-06-06 02:59:19,50.0334,-66.8654,53.28,77,8,5.93
460,Okakarara,NA,2021-06-06 02:59:19,-20.5833,17.4333,39.45,66,0,6.8
461,Alekseyevsk,RU,2021-06-06 02:59:19,57.8406,108.3492,48.06,96,100,5.39
462,Garowe,SO,2021-06-06 02:59:19,8.4054,48.4845,75.78,70,27,15.75
463,Macapa,BR,2021-06-06 02:58:42,0.0389,-51.0664,80.58,94,40,5.75
464,Suez,EG,2021-06-06 02:59:20,29.9737,32.5263,64.81,77,2,7.9
465,Port Macquarie,AU,2021-06-06 02:59:20,-31.4333,152.9167,66.88,49,0,5.35
466,Marovoay,MG,2021-06-06 02:59:20,-16.1,46.6333,71.74,71,13,2.3
467,Durango,MX,2021-06-06 02:56:57,24.8333,-104.8333,66.2,49,98,12.1
468,Kralendijk,BQ,2021-06-06 02:59:21,12.15,-68.2667,80.02,86,100,24.9
469,Bathsheba,BB,2021-06-06 02:56:16,13.2167,-59.5167,81.21,65,40,16.62
470,Klyuchi,RU,2021-06-06 02:59:21,52.2667,79.1667,63.84,42,16,4.5
471,Rawson,AR,2021-06-06 02:59:21,-43.3002,-65.1023,44.17,58,0,11.92
472,Kasongo,CD,2021-06-06 02:59:22,-4.45,26.6667,70.88,68,66,5.37
473,Meulaboh,ID,2021-06-06 02:59:22,4.1363,96.1285,81.82,69,97,3.24
474,Bairiki,KI,2021-06-06 02:59:22,1.3292,172.9752,86.0,70,20,8.16
475,Kokkola,FI,2021-06-06 02:59:22,63.8385,23.1307,51.04,85,0,6.22
476,Fairbanks,US,2021-06-06 02:59:23,64.8378,-147.7164,72.61,41,79,1.99
477,Turukhansk,RU,2021-06-06 02:59:23,65.8167,87.9833,32.31,85,100,14.32
478,Sabang,ID,2021-06-06 02:59:23,5.8933,95.3214,82.99,75,95,16.42
479,Balkhash,KZ,2021-06-06 02:59:24,46.844,74.9804,61.41,29,0,20.13
480,Baruun-Urt,MN,2021-06-06 02:59:24,46.6806,113.2792,75.69,17,12,7.9
481,Pontianak,ID,2021-06-06 02:59:24,-0.0333,109.3333,78.78,94,75,3.27
482,Okhotsk,RU,2021-06-06 02:59:25,59.3833,143.3,46.49,76,99,6.13
483,Coquimbo,CL,2021-06-06 02:59:25,-29.9533,-71.3436,56.93,88,90,2.39
484,Rio Gallegos,AR,2021-06-06 02:59:25,-51.6226,-69.2181,32.05,80,0,4.61
485,Los Algarrobos,PA,2021-06-06 02:59:25,8.5,-82.4333,76.01,88,62,2.89
486,Kadnikov,RU,2021-06-06 02:59:26,59.5022,40.338,59.54,69,10,1.9
487,Esil,KZ,2021-06-06 02:59:26,51.9556,66.4042,62.69,34,55,8.57
488,Tumen,CN,2021-06-06 02:59:26,42.9661,129.8425,70.59,48,33,11.1
489,Mana,GF,2021-06-06 02:59:26,5.6592,-53.7767,77.18,90,59,7.02
490,Ilebo,CD,2021-06-06 02:59:27,-4.3167,20.5833,72.1,66,94,1.79
491,Bukachacha,RU,2021-06-06 02:59:27,52.9833,116.9167,77.27,25,45,10.11
492,Frontera,MX,2021-06-06 02:59:27,26.9333,-101.45,87.33,32,1,2.86
493,Norman Wells,CA,2021-06-06 02:56:20,65.282,-126.8329,51.84,66,90,12.66
494,Tiznit,MA,2021-06-06 02:59:28,29.5833,-9.5,61.5,68,40,1.07
495,Logan,US,2021-06-06 02:59:28,41.7355,-111.8344,86.7,65,1,5.75
496,Coos Bay,US,2021-06-06 02:59:28,43.3665,-124.2179,63.01,77,16,8.79
497,Plettenberg Bay,ZA,2021-06-06 02:59:28,-34.0527,23.3716,58.84,28,0,7.43
498,Aykhal,RU,2021-06-06 02:59:29,66.0,111.5,48.15,37,86,15.05
499,Kodinsk,RU,2021-06-06 02:59:29,58.6881,99.1844,49.93,72,99,13.42
500,Luanda,AO,2021-06-06 02:59:29,-8.8368,13.2343,72.28,92,91,5.93
501,Chaihe,CN,2021-06-06 02:59:30,44.7667,129.7,63.9,64,54,7.7
502,Samarai,PG,2021-06-06 02:59:30,-10.6167,150.6667,79.3,84,88,16.75
503,Buchanan,LR,2021-06-06 02:59:30,5.8808,-10.0467,77.36,87,83,1.39
504,Lapas,GR,2021-06-06 02:59:30,38.1,21.4167,65.7,70,28,3.2
505,Oranjemund,NA,2021-06-06 02:55:12,-28.55,16.4333,64.62,34,0,19.06
506,Bonavista,CA,2021-06-06 02:59:31,48.6499,-53.1147,50.0,98,100,14.94
507,Neiafu,TO,2021-06-06 02:59:31,-18.65,-173.9833,79.48,65,20,9.22
508,Amberley,US,2021-06-06 02:59:31,39.2048,-84.428,73.31,75,21,4.41
509,Derzhavinsk,KZ,2021-06-06 02:59:32,51.1,66.3167,61.5,32,75,13.2
510,Araouane,ML,2021-06-06 02:56:43,18.9048,-3.5265,94.14,8,58,8.32
511,Siavonga,ZM,2021-06-06 02:59:32,-16.5382,28.7088,60.37,68,91,7.02
512,Bestobe,KZ,2021-06-06 02:59:32,52.4994,73.0975,62.55,37,1,2.75
513,Glendive,US,2021-06-06 02:59:33,47.1053,-104.7125,68.7,80,90,18.41
514,Shingu,JP,2021-06-06 02:59:33,33.7333,135.9833,70.79,89,100,3.62
515,Broken Hill,AU,2021-06-06 02:59:33,-31.95,141.4333,62.31,51,9,8.05
516,Fukue,JP,2021-06-06 02:59:33,32.6881,128.8419,71.96,78,75,3.44
517,Vidalia,US,2021-06-06 02:59:34,32.2177,-82.4135,75.25,94,40,0.0
518,Ballina,AU,2021-06-06 02:59:34,-28.8667,153.5667,68.18,52,0,6.91
519,Bira,RU,2021-06-06 02:59:34,49.0,132.4667,66.54,52,91,5.44
520,Toyooka,JP,2021-06-06 02:59:34,35.5333,134.8333,78.85,50,0,3.44
521,Matthews,US,2021-06-06 02:59:35,35.1168,-80.7237,76.59,81,76,1.01
522,Manokwari,ID,2021-06-06 02:59:35,-0.8667,134.0833,82.98,72,100,6.53
523,Atbasar,KZ,2021-06-06 02:56:46,51.8,68.3333,60.39,36,11,7.99
524,Manavalakurichi,IN,2021-06-06 02:59:35,8.1333,77.3,82.49,77,90,10.6
525,Yaan,NG,2021-06-06 02:57:07,7.3833,8.5667,73.29,94,100,4.5
526,Alice Springs,AU,2021-06-06 02:59:36,-23.7,133.8833,63.95,42,0,13.09
527,Kota Kinabalu,MY,2021-06-06 02:59:36,5.9749,116.0724,85.98,84,20,4.61
528,Tena,EC,2021-06-06 02:59:37,-0.9833,-77.8167,69.49,99,36,2.44
529,Tori,EE,2021-06-06 02:59:37,58.4825,24.8152,51.82,72,22,4.32
530,Toamasina,MG,2021-06-06 02:59:37,-18.1667,49.3833,71.6,94,40,4.61
531,Mutis,CO,2021-06-06 02:59:37,6.2262,-77.4044,79.03,88,100,3.83
532,Half Moon Bay,US,2021-06-06 02:59:38,37.4636,-122.4286,74.52,74,1,5.75
533,Miri,MY,2021-06-06 02:59:38,4.4148,114.0089,78.94,89,40,7.74
534,Zhangye,CN,2021-06-06 02:59:38,38.9342,100.4517,68.11,46,99,6.4
535,Denpasar,ID,2021-06-06 02:59:39,-8.65,115.2167,83.86,84,20,7.38
536,Kargil,IN,2021-06-06 02:59:39,34.5667,76.1,52.81,29,0,1.9
537,Zhanjiang,CN,2021-06-06 02:59:39,21.2815,110.3427,86.86,52,1,5.03
538,Teguise,ES,2021-06-06 02:59:39,29.0605,-13.564,61.02,72,20,19.33
539,Killam,CA,2021-06-06 02:59:40,52.7834,-111.8518,58.95,63,98,10.36
540,General Pico,AR,2021-06-06 02:59:40,-35.6566,-63.7568,49.23,46,100,3.89
541,Tahoua,NE,2021-06-06 02:59:40,14.8888,5.2692,83.97,35,36,4.45
542,Vegreville,CA,2021-06-06 02:59:41,53.5001,-112.0518,57.15,78,99,6.91
543,Mahajanga,MG,2021-06-06 02:59:41,-15.7167,46.3167,71.62,78,0,3.44
544,Ranong,TH,2021-06-06 02:59:41,9.9658,98.6348,85.93,73,100,10.49
545,Urengoy,RU,2021-06-06 02:59:41,65.9667,78.3667,41.49,57,69,13.78
546,Redmond,US,2021-06-06 02:56:13,47.674,-122.1215,58.73,79,99,5.99
547,Brzeg,PL,2021-06-06 02:59:42,50.8608,17.4674,57.42,90,4,1.74
548,Sao Joao Da Barra,BR,2021-06-06 02:58:14,-21.6403,-41.0511,72.18,88,0,9.89
549,Hirara,JP,2021-06-06 02:59:42,24.8,125.2833,86.27,84,75,19.57
550,Arawa,PG,2021-06-06 02:59:42,-6.2132,155.5367,87.75,65,9,5.99
551,Biloela,AU,2021-06-06 02:59:43,-24.4167,150.5,71.69,25,0,6.13
552,Tokonou,GN,2021-06-06 02:59:43,9.65,-9.7833,68.4,93,100,3.09
553,Auki,SB,2021-06-06 02:59:43,-8.7676,160.7034,84.88,68,41,3.89
554,Serenje,ZM,2021-06-06 02:59:44,-13.2325,30.2352,48.31,81,78,11.74
555,Balaguer,ES,2021-06-06 02:59:44,41.7912,0.8109,65.88,80,100,1.43
556,Akhaldaba,GE,2021-06-06 02:59:44,41.654,42.1516,50.56,90,58,1.79
557,Fasa,IR,2021-06-06 02:59:44,28.9383,53.6482,74.44,16,0,0.0
558,Ambilobe,MG,2021-06-06 02:59:45,-13.2,49.05,69.53,95,93,3.44
559,Boa Vista,BR,2021-06-06 02:58:45,2.8197,-60.6733,78.78,83,90,8.05
560,Vryburg,ZA,2021-06-06 02:59:45,-26.9566,24.7284,37.44,35,0,6.49
561,Altay,CN,2021-06-06 02:59:45,47.8667,88.1167,54.57,49,0,4.97
562,Salisbury,GB,2021-06-06 02:58:56,51.0693,-1.7957,59.41,92,88,3.29
563,La Ronge,CA,2021-06-06 02:59:46,55.1001,-105.2842,68.25,42,90,4.61
564,Kupang,ID,2021-06-06 02:59:46,-10.1667,123.5833,86.58,58,40,17.27
565,Sandakan,MY,2021-06-06 02:59:47,5.8402,118.1179,85.68,74,20,1.99
