City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Cherskiy,RU,68.75,161.3,70.68,32,19,16.15,few clouds
348,Nome,US,64.5011,-165.4064,34.16,96,100,10.36,light rain
349,Sarab,IR,38.6066,44.9883,79.39,25,0,6.98,clear sky
350,Jackson,US,42.4165,-122.8345,50.95,72,73,1.88,broken clouds
351,Quesnel,CA,52.9999,-122.5029,46.9,87,90,4.61,overcast clouds
352,Chuy,UY,-33.6971,-53.4616,49.69,88,61,6.51,broken clouds
353,Asfi,MA,32.2994,-9.2372,68.2,79,30,15.48,scattered clouds
354,Los Andes,CL,-32.8337,-70.5983,54.57,52,100,0.43,overcast clouds
355,Vilhena,BR,-12.7406,-60.1458,67.1,72,100,1.83,overcast clouds
356,Pacific Grove,US,36.6177,-121.9166,56.43,87,90,1.99,overcast clouds
357,Bronnoysund,NO,65.4625,12.1997,62.6,72,84,2.3,broken clouds
358,Pasighat,IN,28.0667,95.3333,76.8,95,100,3.24,overcast clouds
359,Kudahuvadhoo,MV,2.6708,72.8944,83.57,74,28,13.53,scattered clouds
360,Yar-Sale,RU,66.8333,70.8333,44.55,46,100,18.95,light rain
361,Kostroma,RU,57.7708,40.9344,71.31,64,14,5.99,few clouds
362,Pierre,US,44.3683,-100.351,79.99,62,2,11.99,clear sky
363,Rorvik,NO,64.8621,11.2373,54.23,78,97,4.18,overcast clouds
364,Dongsheng,CN,39.8161,109.9776,83.52,15,100,7.14,overcast clouds
365,Flers,FR,48.7372,-0.5747,59.25,65,14,3.6,few clouds
366,Akropong,GH,5.9746,-0.0854,76.6,71,95,4.14,overcast clouds
367,Tura,IN,25.5198,90.2201,87.17,68,12,5.48,few clouds
368,Marawi,PH,7.9986,124.2928,69.66,91,100,0.58,light rain
369,Shache,CN,38.4167,77.2406,97.07,8,17,6.67,few clouds
370,Andros Town,BS,24.7,-77.7667,80.56,83,20,16.71,few clouds
371,Agadez,NE,19.75,10.25,96.04,13,100,23.96,overcast clouds
372,Santa Isabel,BR,-23.3156,-46.2214,67.78,89,0,1.61,clear sky
373,Barvinkove,UA,48.9097,37.0205,64.02,77,93,9.37,overcast clouds
374,Maningrida,AU,-12.0667,134.2667,80.55,62,18,9.01,few clouds
375,Khani,GE,41.9563,42.9566,60.37,59,28,7.38,scattered clouds
376,Necochea,AR,-38.5473,-58.7368,44.53,73,9,10.31,clear sky
377,Collie,AU,-33.3667,116.15,59.99,69,62,6.24,broken clouds
378,Tuatapere,NZ,-46.1333,167.6833,42.85,90,33,3.53,scattered clouds
379,Payo,ID,-3.7508,103.6372,92.55,47,55,3.15,broken clouds
380,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.44,99,96,1.61,overcast clouds
381,Taltal,CL,-25.4,-70.4833,59.58,82,36,1.81,scattered clouds
382,Russell,US,32.3502,-85.1999,73.0,96,100,2.73,overcast clouds
383,Tiznit,MA,29.5833,-9.5,68.56,52,100,2.06,overcast clouds
384,Leh,IN,34.1667,77.5833,57.7,25,15,5.77,few clouds
385,Port Hawkesbury,CA,45.6169,-61.3485,66.15,96,100,6.08,overcast clouds
386,Gizo,SB,-8.103,156.8419,81.95,78,13,7.54,light rain
387,Kankan,GN,10.3854,-9.3057,77.25,72,19,6.13,few clouds
388,Avera,US,33.194,-82.5271,73.27,96,100,4.56,overcast clouds
389,Cefalu,IT,38.0386,14.0229,73.42,37,76,4.32,moderate rain
390,Esperance,AU,-33.8667,121.9,67.84,70,45,20.87,scattered clouds
391,Salinopolis,BR,-0.6136,-47.3561,77.68,87,71,4.97,broken clouds
392,Pyapon,MM,16.2833,95.6833,96.49,41,95,15.08,light rain
393,Alugan,PH,12.2188,125.4808,83.64,78,100,1.95,overcast clouds
394,Araouane,ML,18.9048,-3.5265,98.13,11,3,14.45,clear sky
395,Saint-Pierre,RE,-21.3393,55.4781,80.24,75,20,3.44,light rain
396,Morondava,MG,-20.2833,44.2833,79.03,47,7,3.62,clear sky
397,Umm Kaddadah,SD,13.6017,26.6876,92.19,12,20,12.75,few clouds
398,Aguimes,ES,27.9054,-15.4461,65.03,60,75,20.71,broken clouds
399,Sanmenxia,CN,34.7747,111.1814,104.09,11,100,3.98,overcast clouds
400,Slimnic,RO,45.9167,24.1667,63.82,73,0,3.11,clear sky
401,Buraydah,SA,26.326,43.975,102.65,7,0,13.44,clear sky
402,Saint-Augustin,CA,51.226,-58.6502,41.56,81,4,20.24,clear sky
403,Halifax,CA,44.6453,-63.5724,58.89,89,100,2.3,overcast clouds
404,Gazojak,TM,41.1875,61.4036,106.21,12,0,16.02,clear sky
405,Roald,NO,62.5833,6.1333,64.17,88,75,3.44,broken clouds
406,Middelburg,ZA,-25.7751,29.4648,50.94,62,37,10.16,scattered clouds
407,Hay River,CA,60.8156,-115.7999,44.58,81,20,3.44,few clouds
408,Ust-Kulom,RU,61.6864,53.6902,76.82,34,93,5.97,overcast clouds
409,Marquard,ZA,-28.6645,27.4305,50.95,40,0,7.49,clear sky
410,Half Moon Bay,US,37.4636,-122.4286,61.23,79,1,4.92,clear sky
411,Vrangel,RU,42.7297,133.0839,59.76,74,16,13.82,few clouds
412,Coquimbo,CL,-29.9533,-71.3436,55.13,94,90,1.97,overcast clouds
413,Alibag,IN,18.6411,72.8792,89.67,63,62,5.28,broken clouds
414,Gat,IL,31.61,34.7642,81.39,39,0,10.27,clear sky
415,Carapegua,PY,-25.8,-57.2333,66.31,96,100,3.53,moderate rain
416,Alice Springs,AU,-23.7,133.8833,69.35,28,0,10.54,clear sky
417,Concepcion,CL,-36.827,-73.0498,44.4,100,0,3.44,clear sky
418,Katsuura,JP,35.1333,140.3,73.51,96,100,10.22,overcast clouds
419,Conceicao Da Barra,BR,-18.5933,-39.7322,68.94,95,25,3.4,scattered clouds
420,Ulladulla,AU,-35.35,150.4667,58.1,69,31,8.05,scattered clouds
421,Rio Grande,BR,-32.035,-52.0986,55.94,85,100,13.78,overcast clouds
422,Jambi,ID,-1.6,103.6167,88.72,60,76,2.06,broken clouds
423,Nicoya,CR,10.1483,-85.452,74.86,88,93,1.83,overcast clouds
424,Neuquen,AR,-38.9516,-68.0591,39.09,81,0,0.0,clear sky
425,Kabo,CF,7.6994,18.629,79.14,68,95,4.9,overcast clouds
426,Susuman,RU,62.7833,148.1667,58.24,45,32,22.53,scattered clouds
427,Pevek,RU,69.7008,170.3133,49.64,59,92,9.33,overcast clouds
428,Codrington,AU,-38.2667,141.9667,58.06,77,100,13.29,overcast clouds
429,Clyde,US,41.3042,-82.9752,70.57,73,0,8.41,clear sky
430,Portland,US,45.5234,-122.6762,51.75,82,1,1.01,clear sky
431,Athabasca,CA,54.7169,-113.2854,53.29,68,100,8.3,overcast clouds
432,Sorso,IT,40.8,8.5772,72.09,67,100,5.97,overcast clouds
433,Flinders,AU,-34.5833,150.8552,59.81,67,16,4.65,few clouds
434,Daru,PG,-9.0763,143.2092,77.22,89,100,20.13,overcast clouds
435,Rabat,MA,33.9911,-6.8401,68.07,92,75,7.76,broken clouds
436,Ballina,AU,-28.8667,153.5667,60.84,77,0,0.0,clear sky
437,Ligaya,PH,12.6599,120.8923,83.71,75,100,5.82,overcast clouds
438,Bumba,CD,2.1833,22.4667,71.4,98,100,0.4,moderate rain
439,Pahrump,US,36.2083,-115.9839,87.44,15,2,1.01,clear sky
440,Zhezkazgan,KZ,47.8043,67.7144,76.75,17,21,20.04,few clouds
441,Sitka,US,57.0531,-135.33,47.12,94,80,1.23,broken clouds
442,Monte Alegre De Sergipe,BR,-10.0272,-37.5622,68.0,96,51,3.74,broken clouds
443,Omboue,GA,-1.5746,9.2618,79.95,81,100,5.84,overcast clouds
444,Teya,RU,60.3778,92.6267,55.49,30,89,11.36,overcast clouds
445,Santiago Del Estero,AR,-27.7951,-64.2615,56.03,62,22,7.23,few clouds
446,Vilyuysk,RU,63.7553,121.6247,60.55,41,92,5.21,overcast clouds
447,Ust-Tsilma,RU,65.441,52.1498,57.11,23,88,8.08,overcast clouds
448,Salym,RU,60.0625,71.4789,75.33,38,88,11.1,overcast clouds
449,Starosubkhangulovo,RU,53.1031,57.4423,71.62,26,48,5.28,scattered clouds
450,Novomykolayivka,UA,47.9781,35.9102,68.25,59,54,6.73,broken clouds
451,Rio Claro,BR,-22.4114,-47.5614,68.79,70,87,3.51,overcast clouds
452,Ancud,CL,-41.8697,-73.8203,46.22,84,100,4.65,overcast clouds
453,Gamba,GA,-2.65,10.0,79.75,80,39,4.81,scattered clouds
454,Ushtobe,KZ,45.2514,77.9838,77.25,17,0,17.74,clear sky
455,Caorle,IT,45.5966,12.8758,73.96,87,20,6.98,few clouds
456,Mezen,RU,65.8522,44.24,50.23,44,85,11.41,overcast clouds
457,Balikpapan,ID,-1.2675,116.8289,83.39,89,20,2.3,few clouds
458,Oistins,BB,13.0667,-59.5333,80.69,65,40,20.71,scattered clouds
459,Namibe,AO,-15.1961,12.1522,72.23,88,75,0.0,broken clouds
460,Karratha,AU,-20.7377,116.8463,77.67,54,100,13.53,light rain
461,Skutec,CZ,49.8435,15.9966,73.27,59,7,3.96,clear sky
462,Bozuyuk,TR,39.9078,30.0367,61.86,38,0,6.06,clear sky
463,Khandyga,RU,62.6667,135.6,74.48,43,100,10.94,overcast clouds
464,Jawa,JO,31.8525,35.9393,74.98,35,0,10.45,clear sky
465,Lyubim,RU,58.3625,40.6843,74.55,45,8,3.36,clear sky
466,Sragen,ID,-7.4264,111.0222,89.49,53,58,2.75,light rain
467,Paamiut,GL,61.994,-49.6678,38.14,97,100,6.11,light rain
468,Vao,NC,-22.6667,167.4833,71.71,61,100,19.35,overcast clouds
469,Asau,RO,46.4333,26.4,65.95,53,67,3.36,broken clouds
470,Lazaro Cardenas,MX,17.9583,-102.2,79.57,80,88,2.95,overcast clouds
471,Bandarbeyla,SO,9.4942,50.8122,92.26,46,4,23.22,clear sky
472,Faranah,GN,10.0404,-10.7434,74.35,90,58,5.93,broken clouds
473,Canutama,BR,-6.5339,-64.3831,72.88,98,100,0.65,overcast clouds
474,Vila Velha,BR,-20.3297,-40.2925,69.94,94,90,3.0,overcast clouds
475,Santa Rosa,PH,14.3122,121.1114,89.58,66,100,11.27,light rain
476,Riberalta,BO,-10.9833,-66.1,70.79,82,32,1.54,scattered clouds
477,Tabuk,PH,17.4189,121.4443,88.27,62,100,5.73,overcast clouds
478,Luderitz,NA,-26.6481,15.1594,73.45,29,0,26.28,clear sky
479,Zile,TR,40.3031,35.8864,63.72,56,33,1.39,scattered clouds
480,Tias,ES,28.9611,-13.645,65.95,68,20,19.57,few clouds
481,Dalbeattie,GB,54.9328,-3.8227,55.83,73,44,4.38,scattered clouds
482,Aban,RU,56.67,96.06,63.48,32,88,13.44,overcast clouds
483,Uruzgan,AF,32.8333,66.0,92.66,7,0,3.24,clear sky
484,Raga,SS,8.4596,25.678,84.09,54,92,8.93,overcast clouds
485,Vila,PT,42.0304,-8.1588,64.74,57,0,3.0,clear sky
486,Laibin,CN,23.7,109.2667,89.26,46,0,2.28,clear sky
487,West Lake Stevens,US,47.9934,-122.1018,52.11,93,90,3.0,light rain
488,Atherton,GB,53.5237,-2.4935,62.15,77,100,1.99,overcast clouds
489,Maralal,KE,1.0968,36.698,68.68,51,34,9.69,scattered clouds
490,Solnechnyy,RU,50.7214,136.6319,56.41,83,100,1.32,overcast clouds
491,Malbug,PH,9.7327,123.3402,85.46,68,95,10.16,light rain
492,Vila Do Maio,CV,15.1333,-23.2167,75.99,82,24,17.54,few clouds
493,Danjiangkou,CN,32.5428,111.5086,100.04,27,87,7.02,overcast clouds
494,Markala,ML,13.7021,-6.0659,87.35,47,81,17.27,broken clouds
495,Predivinsk,RU,57.0669,93.4378,65.05,35,99,10.04,overcast clouds
496,Acapulco,MX,16.8634,-99.8901,81.21,78,86,4.56,overcast clouds
497,Beisfjord,NO,68.3751,17.5988,61.05,45,13,2.73,few clouds
498,Kaupanger,NO,61.1845,7.2404,60.1,71,95,2.42,overcast clouds
499,Pandan Niog,PH,6.2282,120.5631,84.94,64,98,5.1,overcast clouds
500,Bowen,AU,-20.0167,148.2333,70.02,71,98,12.93,overcast clouds
501,Hinton,CA,53.4001,-117.5857,46.11,96,100,5.35,overcast clouds
502,Mae Chan,TH,20.1467,99.8526,90.14,59,99,3.33,overcast clouds
503,Hamilton,US,39.1834,-84.5333,68.99,90,1,3.06,mist
504,Mareeba,AU,-17.0,145.4333,67.48,76,14,3.71,few clouds
505,Shingu,JP,33.7333,135.9833,72.59,76,100,3.58,overcast clouds
506,Maicao,CO,11.3832,-72.2432,78.28,87,100,12.97,overcast clouds
507,Waipawa,NZ,-41.4122,175.5153,54.23,87,100,3.38,overcast clouds
508,Broken Hill,AU,-31.95,141.4333,62.31,48,61,8.05,broken clouds
509,Samarai,PG,-10.6167,150.6667,78.04,89,100,16.8,overcast clouds
510,Parana,AR,-31.732,-60.5238,52.56,74,11,9.55,few clouds
511,Chitral,PK,35.8462,71.7858,86.85,21,1,1.05,clear sky
512,Zemetchino,RU,53.4973,42.6163,62.91,81,91,12.15,overcast clouds
513,Atar,MR,20.5169,-13.0499,88.0,15,8,14.12,clear sky
514,Shizunai,JP,42.3339,142.3669,61.18,84,88,6.93,overcast clouds
515,Northam,GB,51.0333,-4.2167,60.91,95,92,4.85,overcast clouds
516,Bathsheba,BB,13.2167,-59.5167,81.21,65,40,16.15,scattered clouds
517,Grand Gaube,MU,-20.0064,57.6608,79.2,73,98,1.79,overcast clouds
518,Sumenep,ID,-7.0167,113.8667,86.47,65,55,7.85,broken clouds
519,Cabedelo,BR,-6.9811,-34.8339,74.07,87,30,10.2,scattered clouds
520,Smithers,CA,54.7804,-127.1743,46.72,61,90,2.3,light rain
521,Vienna,AT,48.2085,16.3721,70.72,77,20,5.01,few clouds
522,Vohibinany,MG,-17.35,49.0333,75.58,77,60,4.85,light rain
523,Dargaville,NZ,-35.9333,173.8833,58.71,95,100,15.03,light rain
524,Marzuq,YE,14.4,46.4667,93.22,13,0,3.53,clear sky
525,Lebedyan,RU,53.0194,39.1664,57.97,91,100,10.22,light rain
526,Redlands,US,34.0556,-117.1825,73.92,58,1,4.61,clear sky
527,Nouadhibou,MR,20.931,-17.0347,65.26,83,14,21.12,few clouds
528,Rong Kwang,TH,18.339,100.3174,92.68,73,100,6.31,light rain
529,Baykit,RU,61.67,96.37,46.81,45,100,13.13,overcast clouds
530,Saint-Francois,FR,46.4154,3.9054,61.48,94,90,5.75,overcast clouds
531,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,62.44,96,100,9.91,overcast clouds
532,Shenjiamen,CN,29.9576,122.298,72.88,66,20,12.55,few clouds
533,Etchojoa,MX,26.9167,-109.6333,81.36,40,79,3.36,broken clouds
534,Kang,BW,-23.6752,22.7876,54.57,48,0,17.87,clear sky
535,Scharnstein,AT,47.9044,13.9601,62.47,94,100,3.11,overcast clouds
536,Salinas,US,36.6777,-121.6555,56.82,79,90,6.91,overcast clouds
537,Barkhan,PK,29.8977,69.5256,94.64,24,0,8.08,clear sky
538,Narsaq,GL,60.9167,-46.05,43.52,77,100,0.54,overcast clouds
539,Aksehir,TR,38.3575,31.4164,61.38,44,0,4.16,clear sky
540,Nikel,RU,69.4128,30.222,48.38,42,7,18.28,clear sky
541,Menongue,AO,-14.6585,17.691,63.99,40,86,11.27,overcast clouds
542,Ionia,US,42.9873,-85.0711,73.6,59,1,10.36,clear sky
543,Ixtapa,MX,20.7,-105.2,79.23,83,100,2.21,overcast clouds
544,Berlevag,NO,70.8578,29.0864,41.43,75,15,18.54,few clouds
545,Dunedin,NZ,-45.8742,170.5036,47.8,82,5,3.89,clear sky
546,Kurchum,KZ,48.5722,83.6542,66.96,33,8,14.54,clear sky
547,Varhaug,NO,58.6147,5.6457,59.49,89,93,8.21,overcast clouds
548,Rundu,NA,-17.9333,19.7667,60.91,42,14,12.35,few clouds
549,Perpignan,FR,42.75,2.75,70.43,47,0,16.11,clear sky
550,Along,IN,28.1667,94.7667,81.73,81,78,3.09,broken clouds
551,Natal,BR,-5.795,-35.2094,74.05,94,75,9.17,broken clouds
552,Methoni,GR,36.8197,21.7049,80.46,58,4,10.71,clear sky
553,Asyut,EG,27.181,31.1837,78.98,24,19,16.58,few clouds
554,Churapcha,RU,62.0025,132.4325,67.91,36,100,12.03,overcast clouds
555,Mahibadhoo,MV,3.7833,72.9667,83.75,72,54,14.52,broken clouds
556,Daro,GN,8.5185,-9.569,70.38,98,71,0.96,broken clouds
557,Miandrivazo,MG,-19.5167,45.4667,80.1,51,13,4.56,few clouds
558,Duku,NG,11.2361,4.9073,84.87,58,34,7.31,scattered clouds
559,Baglung,NP,28.2719,83.5898,84.47,46,84,2.53,broken clouds
560,Tateyama,JP,34.9833,139.8667,73.42,92,100,9.13,overcast clouds
561,Merauke,ID,-8.4667,140.3333,78.17,86,89,17.16,overcast clouds
562,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,65.68,41,100,2.08,overcast clouds
563,Huambo,AO,-12.7761,15.7392,58.8,58,0,6.91,clear sky
564,Honiara,SB,-9.4333,159.95,80.37,85,69,5.3,broken clouds
565,Lorengau,PG,-2.0226,147.2712,81.97,77,99,10.45,overcast clouds
566,Nalut,LY,30.3333,10.85,86.99,13,42,17.56,scattered clouds
567,Eyl,SO,7.9803,49.8164,92.05,43,5,23.98,clear sky
568,Ambilobe,MG,-13.2,49.05,88.27,50,23,2.59,few clouds
569,Fare,PF,-16.7,-151.0167,80.33,79,12,8.59,few clouds
570,Aloleng,PH,16.1307,119.7824,85.48,72,100,11.21,overcast clouds
571,Wajir,KE,1.7471,40.0573,84.16,54,75,11.5,broken clouds
572,Obidos,BR,-1.9175,-55.5181,72.99,87,14,3.8,few clouds
573,Kuvshinovo,RU,57.0295,34.1725,71.13,49,8,7.56,clear sky
574,Flin Flon,CA,54.7682,-101.865,54.57,96,80,3.47,broken clouds
575,Athens,GR,37.9795,23.7162,84.27,47,0,3.0,clear sky
576,Yaan,NG,7.3833,8.5667,78.17,78,99,6.06,overcast clouds
577,Wucheng,CN,29.6008,118.175,88.59,40,0,4.74,clear sky
578,Lugovoy,KZ,42.9472,72.7644,89.44,30,44,4.56,scattered clouds
579,Horten,NO,59.4155,10.4853,75.2,56,40,1.01,scattered clouds
580,Chara,RU,56.9064,118.2631,83.53,22,68,15.61,broken clouds
581,Dzerzhinskoye,RU,56.8344,95.2283,65.52,29,52,11.74,broken clouds
582,Whitley Bay,GB,55.0397,-1.4471,61.03,80,40,5.32,scattered clouds
583,Tabou,CI,4.423,-7.3528,77.67,89,75,1.32,moderate rain
584,Lata,PT,40.1629,-8.3327,62.35,55,0,1.25,clear sky
585,Pamanukan,ID,-6.2842,107.8106,86.52,65,20,7.96,few clouds
586,Bere,TD,9.3202,16.1552,88.27,44,92,8.72,overcast clouds
587,Hualmay,PE,-11.0964,-77.6139,62.38,84,62,6.04,broken clouds
588,Prince Rupert,CA,54.3161,-130.3201,47.89,93,90,5.75,light rain
589,Walvis Bay,NA,-22.9575,14.5053,77.95,19,0,24.92,clear sky
590,Shar,KZ,49.5886,81.0453,67.37,34,7,14.16,clear sky
591,Sioux Falls,US,43.55,-96.7003,76.15,55,0,5.99,clear sky
592,Christchurch,NZ,-43.5333,172.6333,50.0,96,75,1.99,broken clouds
593,Jurado,CO,7.1053,-77.7641,75.96,93,83,1.5,light rain
594,Dudinka,RU,69.4058,86.1778,34.66,90,100,9.01,light rain
595,Tilichiki,RU,60.4667,166.1,38.61,91,97,8.97,overcast clouds
596,Osa,RU,57.2829,55.4567,72.32,40,7,7.16,clear sky
597,Bishop Auckland,GB,54.6555,-1.6771,60.08,76,100,1.9,overcast clouds
598,Kalabo,ZM,-14.97,22.6814,67.42,41,46,11.88,scattered clouds
599,Canete,CL,-37.8,-73.4,41.7,82,99,2.39,overcast clouds
600,Alofi,NU,-19.0595,-169.9187,66.09,94,11,2.3,few clouds
601,Cockburn Town,TC,21.4612,-71.1419,79.86,77,1,21.63,clear sky
602,Vanersborg,SE,58.3807,12.3234,71.91,49,33,3.44,scattered clouds
603,Pontianak,ID,-0.0333,109.3333,78.78,89,75,2.86,broken clouds
604,Havelock,US,34.8791,-76.9013,75.94,96,86,1.99,overcast clouds
605,Perth,AU,-31.9333,115.8333,64.06,93,75,16.2,broken clouds
606,Labuhan,ID,-6.8844,112.2051,86.09,64,50,8.86,scattered clouds
607,Richards Bay,ZA,-28.783,32.0377,66.15,70,3,2.59,clear sky
608,Hatta,IN,24.1167,79.6,97.56,31,99,11.81,overcast clouds
609,San Vicente,AR,-26.6167,-54.1333,62.02,85,100,2.37,moderate rain
610,Impfondo,CG,1.6381,18.0667,70.5,97,100,1.23,light rain
611,Usinsk,RU,65.9939,57.5281,51.44,36,73,18.19,broken clouds
612,Piet Retief,ZA,-27.0071,30.8132,48.81,78,100,1.79,overcast clouds
613,Forbes,AU,-33.3833,148.0167,48.85,69,21,4.29,few clouds
614,Abu Samrah,SY,35.3029,37.1841,82.33,22,0,14.74,clear sky
615,Inuvik,CA,68.3499,-133.7218,41.04,81,20,6.91,few clouds
616,Lewisporte,CA,49.2499,-55.0482,56.91,93,45,11.88,scattered clouds
617,Senges,BR,-24.1128,-49.4636,65.44,64,100,1.41,overcast clouds
618,Kutum,SD,14.2,24.6667,85.5,15,41,6.73,scattered clouds
619,Lichinga,MZ,-13.3128,35.2406,53.69,87,75,14.97,broken clouds
620,Olinda,BR,-8.0089,-34.8553,73.13,88,75,11.61,broken clouds
621,Juneau,US,58.3019,-134.4197,50.22,99,100,1.99,light rain
622,Denpasar,ID,-8.65,115.2167,87.46,70,20,7.78,few clouds
623,Nola,IT,40.922,14.5329,76.32,59,93,4.21,overcast clouds
624,Puksoozero,RU,62.5903,40.6066,78.39,32,66,3.56,broken clouds
625,Presidente Medici,BR,-11.1753,-61.9014,70.65,85,100,3.49,overcast clouds
626,Loandjili,CG,-4.7561,11.8578,78.91,89,75,5.75,broken clouds
627,Tomatlan,MX,19.9333,-105.25,76.15,82,71,1.7,broken clouds
628,Emba,KZ,48.8264,58.1442,73.78,25,100,14.38,overcast clouds
629,Taoudenni,ML,22.6783,-3.9836,101.28,15,7,20.31,clear sky
630,Rock Springs,US,41.5875,-109.2029,67.23,36,58,5.99,broken clouds
631,Lakhdenpokhya,RU,61.5198,30.1992,69.58,46,100,1.12,overcast clouds
632,Valparai,IN,10.3667,76.9667,74.97,55,96,7.61,overcast clouds
633,Narasannapeta,IN,18.4167,84.05,96.82,47,0,12.59,clear sky
634,Sakaiminato,JP,35.55,133.2333,80.58,54,75,4.61,broken clouds
635,Agua Prieta,MX,31.3,-109.5667,71.01,25,1,3.76,clear sky
636,Fukue,JP,32.6881,128.8419,71.96,88,75,5.75,broken clouds
637,Bilma,NE,18.6853,12.9164,97.43,13,96,12.46,overcast clouds
638,Kailua,US,21.4022,-157.7394,78.03,71,5,20.78,clear sky
639,Aginskoye,RU,51.1,114.53,84.09,22,5,16.4,clear sky
640,Ucluelet,CA,48.9329,-125.5528,51.1,86,70,5.55,broken clouds
641,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,43.39,87,40,5.93,light rain
642,Manaure,CO,11.7751,-72.4445,80.33,80,100,16.02,overcast clouds
643,Charters Towers,AU,-20.1,146.2667,64.74,58,97,8.21,overcast clouds
644,Sleaford,GB,52.9983,-0.4094,65.88,94,100,5.01,overcast clouds
645,Indian Head,US,38.6001,-77.1622,73.15,85,1,4.23,clear sky
646,Gazanjyk,TM,39.2446,55.5154,88.07,31,6,21.79,clear sky
647,Krasnoselkup,RU,65.7,82.4667,43.81,54,100,14.09,light rain
648,Kadarkut,HU,46.2362,17.6201,68.92,80,100,7.27,overcast clouds
649,Tazovskiy,RU,67.4667,78.7,36.23,67,100,11.83,overcast clouds
650,Riyadh,SA,24.6877,46.7219,107.74,6,0,10.36,clear sky
651,Korla,CN,41.7597,86.1469,87.93,19,14,7.67,few clouds
652,Kodinsk,RU,58.6881,99.1844,60.82,23,86,14.34,overcast clouds
653,Saint-Denis,FR,48.9167,2.3333,64.24,66,0,3.44,clear sky
654,Port Macquarie,AU,-31.4333,152.9167,58.96,64,0,8.12,clear sky
655,South Venice,US,27.0531,-82.4243,78.98,91,1,5.75,mist
656,Mopipi,BW,-21.1833,24.8833,58.46,49,0,19.75,clear sky
657,Acajutla,SV,13.5928,-89.8275,78.3,88,100,6.69,light rain
658,Tromso,NO,69.6496,18.957,56.05,71,0,11.5,clear sky
659,Egvekinot,RU,66.3167,-179.1667,37.4,70,41,4.36,scattered clouds
660,San Juan De Los Morros,VE,9.9115,-67.3538,70.14,94,100,3.13,overcast clouds
661,Srednekolymsk,RU,67.45,153.6833,71.82,27,0,16.26,clear sky
662,Los Llanos De Aridane,ES,28.6585,-17.9182,64.15,76,75,12.88,broken clouds
663,Honningsvag,NO,70.9821,25.9704,40.78,78,11,14.9,few clouds
664,Lauingen,DE,48.5677,10.4271,60.89,67,100,4.81,moderate rain
665,Conceicao Do Araguaia,BR,-8.2578,-49.2647,77.13,83,0,2.73,clear sky
666,El Limon,VE,10.3059,-67.6321,72.0,88,100,3.18,light rain
667,Prieska,ZA,-29.6641,22.7474,55.83,19,0,7.9,clear sky
668,Lavrentiya,RU,65.5833,-171.0,33.51,93,98,9.98,light snow
669,Hegang,CN,47.4,130.3667,65.95,54,62,1.16,broken clouds
670,Atbasar,KZ,51.8,68.3333,70.54,25,54,9.31,broken clouds
671,Ossora,RU,59.2353,163.0719,41.05,91,100,10.25,overcast clouds
672,Sakakah,SA,29.9697,40.2064,89.17,13,3,0.04,clear sky
673,Fort Nelson,CA,58.8053,-122.7002,51.39,87,75,6.91,light rain
674,Enshi,CN,30.3,109.4833,88.81,48,100,1.9,overcast clouds
675,Kemijarvi,FI,66.7131,27.4306,65.28,39,18,7.92,few clouds
676,Mount Isa,AU,-20.7333,139.5,73.17,21,0,9.22,clear sky
677,Chifeng,CN,42.2683,118.9636,81.07,19,31,7.67,scattered clouds
678,Bilibino,RU,68.0546,166.4372,68.2,27,100,9.84,overcast clouds
679,Dahuk,IQ,36.8695,42.994,87.78,14,0,12.46,clear sky
680,General Pico,AR,-35.6566,-63.7568,45.3,51,81,4.16,broken clouds
681,Pakokku,MM,21.3333,95.1,101.77,32,58,5.1,broken clouds
682,Ust-Koksa,RU,50.2696,85.6108,62.55,32,17,3.44,few clouds
683,Padang,ID,-0.9492,100.3543,87.85,64,35,5.01,scattered clouds
684,Bonavista,CA,48.6499,-53.1147,50.0,96,90,17.16,overcast clouds
685,Cabra,ES,37.4725,-4.4421,69.19,58,0,3.09,clear sky
686,Lonevag,NO,60.5262,5.4937,61.27,93,98,1.99,overcast clouds
687,Krasne,UA,49.9145,24.6134,67.35,71,24,8.48,few clouds
688,Carutapera,BR,-1.195,-46.02,74.55,94,51,1.28,broken clouds
689,Placido De Castro,BR,-10.3353,-67.1856,70.95,83,27,0.78,scattered clouds
690,Rio Gallegos,AR,-51.6226,-69.2181,35.65,69,0,17.27,clear sky
691,Murgab,TM,37.4966,61.9714,94.87,23,0,17.34,dust
692,Xinyang,CN,32.1228,114.0656,91.63,40,1,13.15,clear sky
693,Ubinskoye,RU,55.3068,79.6802,71.37,56,17,17.94,few clouds
694,Road Town,VG,18.4167,-64.6167,80.2,75,100,19.91,overcast clouds
695,Zafarwal,PK,32.3463,74.8999,96.35,16,2,2.98,clear sky
696,Ugoofaaru,MV,5.6667,73.0,83.07,76,89,14.5,overcast clouds
697,Pouebo,NC,-20.4,164.5667,70.0,66,100,7.23,overcast clouds
698,Chicama,PE,-7.8447,-79.1469,64.62,88,95,2.98,overcast clouds
699,Thinadhoo,MV,0.5333,72.9333,82.74,75,100,13.33,overcast clouds
